Zip,SVI_State,mobRatioOut,mobRatioIntra,Hosp_least,pop2019,week
77048,0.8836183121897407,0.5437396351575456,0.21478319478768815,1,18383,10
77048,0.8836183121897407,0.509742951907131,0.35317906088519435,1,18383,11
77048,0.8836183121897407,0.38723051409618575,0.24713547517411819,0,18383,12
77048,0.8836183121897407,0.6565091210613598,0.7638732869018198,1,18383,13
77048,0.8836183121897407,0.6691542288557214,0.7908335205571781,1,18383,14
77048,0.8836183121897407,0.8878524046434494,0.3972141091889463,0,18383,15
77048,0.8836183121897407,1.1956882255389718,0.7117501685014603,1,18383,16
77048,0.8836183121897407,1.083955223880597,0.64075488654235,0,18383,17
77048,0.8836183121897407,0.9417495854063018,0.6856886093012806,1,18383,18
77048,0.8836183121897407,1.037313432835821,0.40799820265108966,1,18383,19
77048,0.8836183121897407,0.8940713101160862,0.5086497416310941,1,18383,20
77048,0.8836183121897407,0.7835820895522388,0.34419231633340824,1,18383,21
77048,0.8836183121897407,0.8615257048092869,0.4897775780723433,8,18383,22
77048,0.8836183121897407,0.7914593698175788,0.41788362165805437,6,18383,23
77048,0.8836183121897407,0.7309286898839138,0.342394967423051,8,18383,24
77048,0.8836183121897407,0.9875621890547264,0.4897775780723433,1,18383,25
77048,0.8836183121897407,0.8038971807628524,0.668613794652887,1,18383,26
77048,0.8836183121897407,0.9898424543946932,0.60840260615592,5,18383,27
77048,0.8836183121897407,0.7035655058043118,0.45562794877555607,1,18383,28
77048,0.8836183121897407,0.7744610281923715,0.49427095034823637,0,18383,29
77048,0.8836183121897407,0.574212271973466,0.34778701415412266,1,18383,30
77048,0.8836183121897407,0.792910447761194,0.6308694675353853,1,18383,31
77048,0.8836183121897407,0.8507462686567164,0.6704111435632442,0,18383,32
77048,0.8836183121897407,1.0914179104477613,0.5607728600314537,1,18383,33
77048,0.8836183121897407,0.6902985074626866,0.6542350033700292,1,18383,34
77048,0.8836183121897407,0.9757462686567164,0.9049651763648618,0,18383,35
77048,0.8836183121897407,0.7560116086235489,0.34509099078858685,1,18383,36
77048,0.8836183121897407,0.804726368159204,0.40260615592001797,1,18383,37
77048,0.8836183121897407,0.7118573797678275,0.890586385082004,0,18383,38
77048,0.8836183121897407,1.0576285240464345,0.6066052572455628,1,18383,39
77048,0.8836183121897407,0.9027777777777778,0.6793978881150303,1,18383,40
77048,0.8836183121897407,0.8741708126036484,0.3576724331610874,1,18383,41
77048,0.8836183121897407,0.7866915422885572,0.4736014378791283,1,18383,42
77048,0.8836183121897407,0.9351160862354893,0.3819366434509099,1,18383,43
77048,0.8836183121897407,0.8003731343283582,0.46191866996180636,1,18383,44
77048,0.8836183121897407,0.796849087893864,0.6578297011907437,1,18383,45
77048,0.8836183121897407,1.0422885572139304,0.342394967423051,1,18383,46
77048,0.8836183121897407,0.9224709784411277,0.38732869018198157,6,18383,47
77048,0.8836183121897407,0.5362769485903814,0.6003145360593125,1,18383,48
77051,0.9580805295091009,0.9998748278883465,0.5867957509748555,0,17221,1
77051,0.9580805295091009,1.0995118287645513,0.4281296221594729,0,17221,2
77051,0.9580805295091009,0.5342345725372387,0.2737663036170499,0,17221,3
77051,0.9580805295091009,1.3793966704218301,2.014790910313298,0,17221,4
77051,0.9580805295091009,1.4409813493553636,0.72717493613016,0,17221,5
77051,0.9580805295091009,0.8281386906997121,0.31679440634664513,0,17221,6
77051,0.9580805295091009,0.5307297534109401,0.2802205190264892,0,17221,7
77051,0.9580805295091009,0.4215796720490675,0.3700416834745193,6,17221,8
77051,0.9580805295091009,0.6819376642883965,0.7503025413473174,6,17221,9
77051,0.9580805295091009,0.5102015270997622,0.2517144009681323,1,17221,10
77051,0.9580805295091009,0.5127049693328326,0.2608578727981713,1,17221,11
77051,0.9580805295091009,0.40355488797096006,0.11940298507462686,1,17221,12
77051,0.9580805295091009,0.7740643384653899,0.781497915826274,0,17221,13
