Zip,SVI,Date,mobRatioOut,mobRatioIntra,Hospitalized,pop2019,SVIGroup
75201,0.2807501378929951,2020-07-27,0.3342518270037139,0.6856221940831126,0,17476,2
75201,0.2807501378929951,2020-08-03,0.4126033305379178,0.8177736848163923,1,17476,2
75201,0.2807501378929951,2020-08-10,0.3625254582484725,0.43052837573385516,1,17476,2
75201,0.2807501378929951,2020-08-17,0.4583682760273152,0.25693565097271787,0,17476,2
75201,0.2807501378929951,2020-08-24,0.35030549898167007,0.5189363416599516,1,17476,2
75201,0.2807501378929951,2020-08-31,0.3814544147597939,0.44203982963048233,0,17476,2
75201,0.2807501378929951,2020-09-07,0.4126033305379178,0.4268447104869345,0,17476,2
75201,0.2807501378929951,2020-09-14,0.4787348748053193,0.4655231955796017,0,17476,2
75201,0.2807501378929951,2020-09-21,0.39583083742662034,0.42822608495452974,0,17476,2
75201,0.2807501378929951,2020-09-28,0.4717862705163532,0.5649821572464603,1,17476,2
75201,0.2807501378929951,2020-10-05,0.4653168803162813,0.4406584551628871,0,17476,2
75201,0.2807501378929951,2020-10-12,0.46675452258296396,0.2771958098307816,0,17476,2
75201,0.2807501378929951,2020-10-19,0.4847250509164969,0.2486474041671463,1,17476,2
75201,0.2807501378929951,2020-10-26,0.35078471307056425,0.24266144814090018,1,17476,2
75201,0.2807501378929951,2020-11-02,0.3404816101593387,0.558535743064349,0,17476,2
75201,0.2807501378929951,2020-11-09,0.3752246316041692,0.3131115459882583,1,17476,2
75201,0.2807501378929951,2020-11-16,0.4272193602491913,0.5705076551168412,1,17476,2
75201,0.2807501378929951,2020-11-23,0.27554810111417277,0.3789570622769656,1,17476,2
75201,0.2807501378929951,2020-11-30,0.3840900922487121,0.27903764245424195,2,17476,2
75201,0.2807501378929951,2020-12-07,0.3848089133820534,0.4425002877863474,1,17476,2
75201,0.2807501378929951,2020-12-14,0.41475979393794177,0.4107286750316565,2,17476,2
75201,0.2807501378929951,2020-12-21,0.3562956750928477,0.4231610452400138,0,17476,2
75201,0.2807501378929951,2020-12-28,0.201988738468911,0.1938528836192011,2,17476,2
75203,0.9332597904026475,2020-03-23,0.23571588617521846,0.21506646971935006,1,17367,4
75203,0.9332597904026475,2020-03-30,0.28411382478153707,0.2481536189069424,2,17367,4
75203,0.9332597904026475,2020-04-06,0.4212413174994398,0.09217134416543575,0,17367,4
75203,0.9332597904026475,2020-04-13,0.24557472552095003,0.07562776957163958,8,17367,4
75203,0.9332597904026475,2020-04-20,0.46874299798341923,0.08389955686853767,5,17367,4
75203,0.9332597904026475,2020-04-27,0.46963925610575846,0.45967503692762185,1,17367,4
