SVIGroup,week,Hospitalized,pop2019,mean_mobRatioOut_std,mean_mobRatioOut_std_lag1,mean_mobRatioOut_std_lag2,mean_mobRatioOut_std_lag3,mean_mobRatioOut_std_lag4,mean_mobRatioIntra_std,mean_mobRatioIntra_std_lag1,mean_mobRatioIntra_std_lag2,mean_mobRatioIntra_std_lag3,mean_mobRatioIntra_std_lag4,hosps_transformed
2,9,44,1574517,-0.24231726669074052,-0.8571480232844246,-0.5908044121988552,-1.322865527589596,-2.00516691842777,-0.3962501062132147,-0.9950862356180138,-0.5661101428913397,0.9416205759346612,-2.041740633927796,3.80666248977032
2,10,54,1574517,0.05544268699153129,-0.24231726669074052,-0.8571480232844246,-0.5908044121988552,-1.322865527589596,-0.11835132732998316,-0.3962501062132147,-0.9950862356180138,-0.5661101428913397,0.9416205759346612,4.007333185232471
2,11,60,1574517,0.6246523729472622,0.05544268699153129,-0.24231726669074052,-0.8571480232844246,-0.5908044121988552,0.6599201260500253,-0.11835132732998316,-0.3962501062132147,-0.9950862356180138,-0.5661101428913397,4.110873864173311
2,12,97,1574517,0.43779869091681334,0.6246523729472622,0.05544268699153129,-0.24231726669074052,-0.8571480232844246,0.3881091362896381,0.6599201260500253,-0.11835132732998316,-0.3962501062132147,-0.9950862356180138,4.584967478670572
2,13,147,1574517,0.2671665549973428,0.43779869091681334,0.6246523729472622,0.05544268699153129,-0.24231726669074052,-0.10727696236874192,0.3881091362896381,0.6599201260500253,-0.11835132732998316,-0.3962501062132147,4.997212273764115
2,14,200,1574517,0.0986892099624016,0.2671665549973428,0.43779869091681334,0.6246523729472622,0.05544268699153129,-0.2429059483639903,-0.10727696236874192,0.3881091362896381,0.6599201260500253,-0.11835132732998316,5.303304908059076
2,15,229,1574517,-0.01847990731241611,0.0986892099624016,0.2671665549973428,0.43779869091681334,0.6246523729472622,-0.1468777683172706,-0.2429059483639903,-0.10727696236874192,0.3881091362896381,0.6599201260500253,5.438079308923196
2,16,230,1574517,-0.08348071712953509,-0.01847990731241611,0.0986892099624016,0.2671665549973428,0.43779869091681334,-0.26655143534977893,-0.1468777683172706,-0.2429059483639903,-0.10727696236874192,0.3881091362896381,5.442417710521793
2,17,162,1574517,-0.2292400735305117,-0.08348071712953509,-0.01847990731241611,0.0986892099624016,0.2671665549973428,-0.10732860609561476,-0.26655143534977893,-0.1468777683172706,-0.2429059483639903,-0.10727696236874192,5.093750200806762
2,18,149,1574517,0.1042920810926571,-0.2292400735305117,-0.08348071712953509,-0.01847990731241611,0.0986892099624016,0.2249888214641051,-0.10732860609561476,-0.26655143534977893,-0.1468777683172706,-0.2429059483639903,5.0106352940962555
2,19,101,1574517,0.4976939888056291,0.1042920810926571,-0.2292400735305117,-0.08348071712953509,-0.01847990731241611,1.689587754061325,0.2249888214641051,-0.10732860609561476,-0.26655143534977893,-0.1468777683172706,4.624972813284271
2,20,106,1574517,0.5150117195132803,0.4976939888056291,0.1042920810926571,-0.2292400735305117,-0.08348071712953509,0.9349385213902234,1.689587754061325,0.2249888214641051,-0.10732860609561476,-0.26655143534977893,4.672828834461906
2,21,86,1574517,0.4412549048832468,0.5150117195132803,0.4976939888056291,0.1042920810926571,-0.2292400735305117,0.4804235269931126,0.9349385213902234,1.689587754061325,0.2249888214641051,-0.10732860609561476,4.465908118654584
2,22,64,1574517,0.6242286472609975,0.4412549048832468,0.5150117195132803,0.4976939888056291,0.1042920810926571,0.33989796929987187,0.4804235269931126,0.9349385213902234,1.689587754061325,0.2249888214641051,4.174387269895637
2,23,62,1574517,-0.25289197387742735,0.6242286472609975,0.4412549048832468,0.5150117195132803,0.4976939888056291,-0.6488037650324792,0.33989796929987187,0.4804235269931126,0.9349385213902234,1.689587754061325,4.143134726391533
2,24,45,1574517,0.248092421156818,-0.25289197387742735,0.6242286472609975,0.4412549048832468,0.5150117195132803,0.9816633406038916,-0.6488037650324792,0.33989796929987187,0.4804235269931126,0.9349385213902234,3.828641396489095
2,25,45,1574517,0.6444144373768627,0.248092421156818,-0.25289197387742735,0.6242286472609975,0.4412549048832468,0.6727530210677903,0.9816633406038916,-0.6488037650324792,0.33989796929987187,0.4804235269931126,3.828641396489095
2,26,63,1574517,0.5102856598617501,0.6444144373768627,0.248092421156818,-0.25289197387742735,0.6242286472609975,0.2242380733143765,0.6727530210677903,0.9816633406038916,-0.6488037650324792,0.33989796929987187,4.1588830833596715
2,27,45,1574517,0.01725392220128258,0.5102856598617501,0.6444144373768627,0.248092421156818,-0.25289197387742735,0.14704622772177758,0.2242380733143765,0.6727530210677903,0.9816633406038916,-0.6488037650324792,3.828641396489095
2,28,71,1574517,0.8111576562590245,0.01725392220128258,0.5102856598617501,0.6444144373768627,0.248092421156818,1.776334811991683,0.14704622772177758,0.2242380733143765,0.6727530210677903,0.9816633406038916,4.276666119016055
2,29,65,1574517,0.8570739888487166,0.8111576562590245,0.01725392220128258,0.5102856598617501,0.6444144373768627,1.0919074236103696,1.776334811991683,0.14704622772177758,0.2242380733143765,0.6727530210677903,4.189654742026425
2,30,89,1574517,1.0852721125448213,0.8570739888487166,0.8111576562590245,0.01725392220128258,0.5102856598617501,0.9906368867976708,1.0919074236103696,1.776334811991683,0.14704622772177758,0.2242380733143765,4.499809670330265
2,31,85,1574517,0.904007132036822,1.0852721125448213,0.8570739888487166,0.8111576562590245,0.01725392220128258,0.7224299232213515,0.9906368867976708,1.0919074236103696,1.776334811991683,0.14704622772177758,4.454347296253507
2,32,86,1574517,0.8286953930271054,0.904007132036822,1.0852721125448213,0.8570739888487166,0.8111576562590245,0.6858136257351402,0.7224299232213515,0.9906368867976708,1.0919074236103696,1.776334811991683,4.465908118654584
2,33,128,1574517,0.5393324389021745,0.8286953930271054,0.904007132036822,1.0852721125448213,0.8570739888487166,0.5742298006802178,0.6858136257351402,0.7224299232213515,0.9906368867976708,1.0919074236103696,4.859812404361672
2,34,155,1574517,0.8262007520114071,0.5393324389021745,0.8286953930271054,0.904007132036822,1.0852721125448213,0.3782584057571003,0.5742298006802178,0.6858136257351402,0.7224299232213515,0.9906368867976708,5.049856007249537
2,35,160,1574517,0.5542607213563528,0.8262007520114071,0.5393324389021745,0.8286953930271054,0.904007132036822,0.3012416200805852,0.3782584057571003,0.5742298006802178,0.6858136257351402,0.7224299232213515,5.081404364984463
2,36,164,1574517,-0.05049492462962249,0.5542607213563528,0.8262007520114071,0.5393324389021745,0.8286953930271054,-1.026659257339089,0.3012416200805852,0.3782584057571003,0.5742298006802178,0.6858136257351402,5.10594547390058
2,37,139,1574517,1.0189341392320053,-0.05049492462962249,0.5542607213563528,0.8262007520114071,0.5393324389021745,0.3715391199375012,-1.026659257339089,0.3012416200805852,0.3782584057571003,0.5742298006802178,4.941642422609304
2,38,163,1574517,0.845027950002363,1.0189341392320053,-0.05049492462962249,0.5542607213563528,0.8262007520114071,0.5595271275248902,0.3715391199375012,-1.026659257339089,0.3012416200805852,0.3782584057571003,5.099866427824199
2,39,189,1574517,1.6509016497412436,0.845027950002363,1.0189341392320053,-0.05049492462962249,0.5542607213563528,0.2818671863075156,0.5595271275248902,0.3715391199375012,-1.026659257339089,0.3012416200805852,5.247024072160486
2,40,224,1574517,0.595377004394632,1.6509016497412436,0.845027950002363,1.0189341392320053,-0.05049492462962249,-0.6650484840327571,0.2818671863075156,0.5595271275248902,0.3715391199375012,-1.026659257339089,5.41610040220442
2,41,168,1574517,-1.5557860076400751,0.595377004394632,1.6509016497412436,0.845027950002363,1.0189341392320053,-2.0396832291812856,-0.6650484840327571,0.2818671863075156,0.5595271275248902,0.3715391199375012,5.1298987149230735
3,1,85,1673617,-2.003248037608933,-1.322865527589596,-1.180224789270624,-0.15886088392359976,0.2208451608227278,-1.6519983713109003,1.3295042501455427,-0.7506128832020217,0.9906368867976708,-0.36192846035660914,4.454347296253507
3,2,88,1673617,-1.399498946493824,-2.003248037608933,-0.5908044121988552,0.24392435320423733,0.4376106487591861,0.6706733492910646,-1.6519983713109003,-0.10732860609561476,0.5033091060996292,-0.01693016462644518,4.48863636973214
3,3,74,1673617,-2.3085355878249088,-1.399498946493824,-2.003248037608933,-0.5574028606939365,0.1519961294690789,-1.6912125844522234,0.6706733492910646,-1.6519983713109003,0.9349385213902234,-0.5083628709330646,4.31748811353631
3,4,107,1673617,-2.1636758680145873,-2.3085355878249088,-1.399498946493824,-2.003248037608933,-0.7053829305739245,-1.9639968932326048,-1.6912125844522234,0.6706733492910646,-1.6519983713109003,-0.9200956841328392,4.68213122712422
3,5,87,1673617,-1.938812663729224,-2.1636758680145873,-2.3085355878249088,-1.399498946493824,-2.003248037608933,-1.5015886051368068,-1.9639968932326048,-1.6912125844522234,0.6706733492910646,-1.6519983713109003,4.477336814478207
3,6,101,1673617,-1.180224789270624,-1.938812663729224,-2.1636758680145873,-2.3085355878249088,-1.399498946493824,0.9538106206712262,-1.5015886051368068,-1.9639968932326048,-1.6912125844522234,0.6706733492910646,4.624972813284271
3,7,112,1673617,-0.4048448142657539,-1.180224789270624,-1.938812663729224,-2.1636758680145873,-2.3085355878249088,-0.4113922800547457,0.9538106206712262,-1.5015886051368068,-1.9639968932326048,-1.6912125844522234,4.727387818712341
3,8,129,1673617,-0.7053829305739245,-0.4048448142657539,-1.180224789270624,-1.938812663729224,-2.1636758680145873,-0.5750248177884919,-0.4113922800547457,0.9538106206712262,-1.5015886051368068,-1.9639968932326048,4.867534450455582
3,9,114,1673617,-0.15886088392359976,-0.7053829305739245,-0.4048448142657539,-1.180224789270624,-1.938812663729224,-0.5069933892487551,-0.5750248177884919,-0.4113922800547457,0.9538106206712262,-1.5015886051368068,4.74493212836325
3,10,116,1673617,0.07509515045651029,-0.15886088392359976,-0.7053829305739245,-0.4048448142657539,-1.180224789270624,-0.103910574186997,-0.5069933892487551,-0.5750248177884919,-0.4113922800547457,0.9538106206712262,4.762173934797756
3,11,156,1673617,0.40511282617903854,0.07509515045651029,-0.15886088392359976,-0.7053829305739245,-0.4048448142657539,0.4821959196333788,-0.103910574186997,-0.5069933892487551,-0.5750248177884919,-0.4113922800547457,5.056245805348308
3,12,239,1673617,0.5812078676047955,0.40511282617903854,0.07509515045651029,-0.15886088392359976,-0.7053829305739245,0.7136026043820818,0.4821959196333788,-0.103910574186997,-0.5069933892487551,-0.5750248177884919,5.480638923341991
3,13,358,1673617,0.32367960551977476,0.5812078676047955,0.40511282617903854,0.07509515045651029,-0.15886088392359976,-0.18204804230399704,0.7136026043820818,0.4821959196333788,-0.103910574186997,-0.5069933892487551,5.883322388488279
3,14,446,1673617,-0.05011095574746598,0.32367960551977476,0.5812078676047955,0.40511282617903854,0.07509515045651029,-0.14803875986599224,-0.18204804230399704,0.7136026043820818,0.4821959196333788,-0.103910574186997,6.102558594613569
3,15,462,1673617,-0.1104931926233379,-0.05011095574746598,0.32367960551977476,0.5812078676047955,0.40511282617903854,0.11062656126953052,-0.14803875986599224,-0.18204804230399704,0.7136026043820818,0.4821959196333788,6.137727054086234
3,16,409,1673617,-0.05576181856560982,-0.1104931926233379,-0.05011095574746598,0.32367960551977476,0.5812078676047955,-0.48197816708107577,0.11062656126953052,-0.14803875986599224,-0.18204804230399704,0.7136026043820818,6.016157159698354
3,17,344,1673617,-0.3706024460825648,-0.05576181856560982,-0.1104931926233379,-0.05011095574746598,0.32367960551977476,-0.5083628709330646,-0.48197816708107577,0.11062656126953052,-0.14803875986599224,-0.18204804230399704,5.84354441703136
3,18,292,1673617,0.2208451608227278,-0.3706024460825648,-0.05576181856560982,-0.1104931926233379,-0.05011095574746598,0.2720499131757656,-0.5083628709330646,-0.48197816708107577,0.11062656126953052,-0.14803875986599224,5.680172609017068
3,19,202,1673617,0.633652578152807,0.2208451608227278,-0.3706024460825648,-0.05576181856560982,-0.1104931926233379,1.3295042501455427,0.2720499131757656,-0.5083628709330646,-0.48197816708107577,0.11062656126953052,5.313205979041787
3,20,185,1673617,0.4088863894511904,0.633652578152807,0.2208451608227278,-0.3706024460825648,-0.05576181856560982,0.5699069581318659,1.3295042501455427,0.2720499131757656,-0.5083628709330646,-0.48197816708107577,5.225746673713202
3,21,155,1673617,0.1661693720721031,0.4088863894511904,0.633652578152807,0.2208451608227278,-0.3706024460825648,0.03855096970517317,0.5699069581318659,1.3295042501455427,0.2720499131757656,-0.5083628709330646,5.049856007249537
3,22,101,1673617,0.5037049794126511,0.1661693720721031,0.4088863894511904,0.633652578152807,0.2208451608227278,0.5672923389177869,0.03855096970517317,0.5699069581318659,1.3295042501455427,0.2720499131757656,4.624972813284271
3,23,97,1673617,-0.5574028606939365,0.5037049794126511,0.1661693720721031,0.4088863894511904,0.633652578152807,-0.3420678265957806,0.5672923389177869,0.03855096970517317,0.5699069581318659,1.3295042501455427,4.584967478670572
3,24,93,1673617,0.4653182250524175,-0.5574028606939365,0.5037049794126511,0.1661693720721031,0.4088863894511904,0.996449741747056,-0.3420678265957806,0.5672923389177869,0.03855096970517317,0.5699069581318659,4.543294782270004
3,25,91,1673617,0.6464096870235758,0.4653182250524175,-0.5574028606939365,0.5037049794126511,0.1661693720721031,0.6812911413376916,0.996449741747056,-0.3420678265957806,0.5672923389177869,0.03855096970517317,4.5217885770490405
3,26,85,1673617,0.1964502567251585,0.6464096870235758,0.4653182250524175,-0.5574028606939365,0.5037049794126511,0.22168456345260343,0.6812911413376916,0.996449741747056,-0.3420678265957806,0.5672923389177869,4.454347296253507
3,27,81,1673617,-0.2257058992829449,0.1964502567251585,0.6464096870235758,0.4653182250524175,-0.5574028606939365,-0.07986855338746657,0.22168456345260343,0.6812911413376916,0.996449741747056,-0.3420678265957806,4.406719247264253
3,28,101,1673617,1.2271630414700432,-0.2257058992829449,0.1964502567251585,0.6464096870235758,0.4653182250524175,3.595428439882329,-0.07986855338746657,0.22168456345260343,0.6812911413376916,0.996449741747056,4.624972813284271
3,29,103,1673617,1.5963339218354036,1.2271630414700432,-0.2257058992829449,0.1964502567251585,0.6464096870235758,1.4115184263265537,3.595428439882329,-0.07986855338746657,0.22168456345260343,0.6812911413376916,4.6443908991413725
3,30,127,1673617,1.3923158220459242,1.5963339218354036,1.2271630414700432,-0.2257058992829449,0.1964502567251585,0.6926665368847316,1.4115184263265537,3.595428439882329,-0.07986855338746657,0.22168456345260343,4.852030263919617
3,31,132,1673617,0.87859174322485,1.3923158220459242,1.5963339218354036,1.2271630414700432,-0.2257058992829449,0.2531030383323479,0.6926665368847316,1.4115184263265537,3.595428439882329,-0.07986855338746657,4.890349128221754
3,32,138,1673617,0.9608345190517118,0.87859174322485,1.3923158220459242,1.5963339218354036,1.2271630414700432,0.2722328128914939,0.2531030383323479,0.6926665368847316,1.4115184263265537,3.595428439882329,4.9344739331306915
3,33,176,1673617,0.4884513789065094,0.9608345190517118,0.87859174322485,1.3923158220459242,1.5963339218354036,0.6187315406812336,0.2722328128914939,0.2531030383323479,0.6926665368847316,1.4115184263265537,5.176149732573829
3,34,204,1673617,0.6097592382586118,0.4884513789065094,0.9608345190517118,0.87859174322485,1.3923158220459242,-0.0975267778813712,0.6187315406812336,0.2722328128914939,0.2531030383323479,0.6926665368847316,5.3230099791384085
3,35,241,1673617,0.5640497841575315,0.6097592382586118,0.4884513789065094,0.9608345190517118,0.87859174322485,-0.21075775945380984,-0.0975267778813712,0.6187315406812336,0.2722328128914939,0.2531030383323479,5.488937726156687
3,36,207,1673617,0.08129385997081566,0.5640497841575315,0.6097592382586118,0.4884513789065094,0.9608345190517118,-0.9200956841328392,-0.21075775945380984,-0.0975267778813712,0.6187315406812336,0.2722328128914939,5.337538079701318
3,37,250,1673617,0.6844710077029051,0.08129385997081566,0.5640497841575315,0.6097592382586118,0.4884513789065094,0.03888374365017676,-0.9200956841328392,-0.21075775945380984,-0.0975267778813712,0.6187315406812336,5.5254529391317835
3,38,302,1673617,0.5560809371785084,0.6844710077029051,0.08129385997081566,0.5640497841575315,0.6097592382586118,-0.4341438640363428,0.03888374365017676,-0.9200956841328392,-0.21075775945380984,-0.0975267778813712,5.713732805509369
3,39,344,1673617,1.4477696021422564,0.5560809371785084,0.6844710077029051,0.08129385997081566,0.5640497841575315,-0.11505700466313284,-0.4341438640363428,0.03888374365017676,-0.9200956841328392,-0.21075775945380984,5.84354441703136
